Filename,Benchmark_Satisfiability,Post_Transform_Satisfiability,Pre_Transform_Solving_Time,Post_Transform_Solving_Time,Post_Transform_Solving_Time_second
nested9_true-unreach-call.i_785.smt2,unsat,unsat,0.0146129131317138,0.0406849384307861,0.0629551410675048
jain_2_true-unreach-call_true-no-overflow_false-termination.i_6.smt2,unsat,unsat,0.0232150554656982,0.0464329719543457,0.0736153125762939
jain_7_true-unreach-call_true-no-overflow_false-termination.i_5.smt2,unsat,unsat,0.0242149829864501,0.1724739074707031,0.0953443050384521
recHanoi03_true-unreach-call_true-termination.c_2715.smt2,unsat,unsat,0.0312299728393554,0.1085119247436523,0.0571250915527343
nested9_true-unreach-call.i_1755.smt2,unsat,unsat,0.1064832210540771,0.1941921710968017,0.1230111122131347
NUM917-1.smt2,unsat,unsat,0.1196048259735107,0.191108226776123,0.055856704711914
nested9_true-unreach-call.i_947.smt2,unsat,unsat,0.1215941905975341,0.1969168186187744,0.1109619140625
nested9_true-unreach-call.i_1703.smt2,unsat,unsat,0.1214487552642822,0.2174549102783203,0.098661184310913
jain_2_true-unreach-call_true-no-overflow_false-termination.i_7.smt2,unsat,unsat,0.0315780639648437,0.0619590282440185,0.1007747650146484
nested9_true-unreach-call.i_507.smt2,unsat,unsat,0.0183138847351074,0.0697329044342041,0.1183953285217285
jain_7_true-unreach-call_true-no-overflow_false-termination.i_4.smt2,unsat,unsat,0.1104428768157959,0.0599398612976074,0.1233570575714111
nested9_true-unreach-call.i_751.smt2,unsat,unsat,0.0344250202178955,0.0359430313110351,0.0961420536041259
nested9_true-unreach-call.i_497.smt2,unsat,unsat,0.0366027355194091,0.0501728057861328,0.0956392288208007
nested9_true-unreach-call.i_1781.smt2,unsat,unsat,0.0251777172088623,0.0366950035095214,0.0997407436370849
recHanoi03_true-unreach-call_true-termination.c_874.smt2,unsat,unsat,0.0226256847381591,0.0371959209442138,0.0586092472076416
nested9_true-unreach-call.i_1778.smt2,unsat,unsat,0.0134940147399902,0.0784788131713867,0.0909357070922851
nested9_true-unreach-call.i_73.smt2,unsat,unsat,0.0325610637664794,0.0935561656951904,0.0925760269165039
nested9_true-unreach-call.i_1739.smt2,unsat,unsat,0.0288841724395751,0.09883713722229,0.0673620700836181
nested9_true-unreach-call.i_1847.smt2,unsat,unsat,0.0211310386657714,0.0798468589782714,0.0811553001403808
ARI590-1.smt2,unsat,unsat,0.0232689380645751,0.0697989463806152,0.1126341819763183
nested9_true-unreach-call.i_1758.smt2,unsat,unsat,0.0239129066467285,0.081193208694458,0.0740327835083007
nested9_true-unreach-call.i_788.smt2,unsat,unsat,0.0235638618469238,0.0758302211761474,0.0740320682525634
nested9_true-unreach-call.i_1471.smt2,unsat,unsat,0.0186171531677246,0.0744199752807617,0.0860419273376464
NUM895-1.smt2,unsat,unsat,0.0378258228302001,0.0813057422637939,0.0882518291473388
nested9_true-unreach-call.i_1575.smt2,unsat,unsat,0.042691946029663,0.0805640220642089,0.1137259006500244
recHanoi03_true-unreach-call_true-termination.c_287.smt2,unsat,unsat,0.0263631343841552,0.1092610359191894,0.053858995437622
jain_2_true-unreach-call_true-no-overflow_false-termination.i_14.smt2,unsat,unsat,0.0536911487579345,0.13323974609375,0.1219482421875
NUM899-1.smt2,sat,sat,0.019615888595581,0.0382139682769775,0.0567758083343505
jain_7_true-unreach-call_true-no-overflow_false-termination.i_8.smt2,unsat,unsat,0.0754129886627197,0.0534150600433349,0.1202330589294433
nested9_true-unreach-call.i_1172.smt2,unsat,unsat,0.0256321430206298,0.0611958503723144,0.1154696941375732
181.smt2,unsat,unsat,0.0621161460876464,0.0916988849639892,0.0543990135192871
ARI052-1.smt2,unsat,unsat,0.0169887542724609,0.0611720085144043,0.1842358112335205
ARI040-1.smt2,unsat,unsat,0.0180411338806152,0.0662178993225097,0.0527279376983642
nested9_true-unreach-call.i_927.smt2,unsat,unsat,0.0174200534820556,0.1412971019744873,0.1872029304504394
nested9_true-unreach-call.i_527.smt2,unsat,unsat,0.0183031558990478,0.0982336997985839,0.1851592063903808
ARI031-1.smt2,unsat,unsat,0.0602669715881347,0.1103181838989257,0.1410269737243652
nested9_true-unreach-call.i_1723.smt2,unsat,unsat,0.0627131462097168,0.0822868347167968,0.1288270950317382
nested9_true-unreach-call.i_1817.smt2,unsat,unsat,0.0213210582733154,0.0970020294189453,0.1400330066680908
nested9_true-unreach-call.i_1728.smt2,unsat,unsat,0.0388660430908203,0.1020748615264892,0.156430959701538
Primes_true-unreach-call.c_657.smt2,unsat,unsat,0.0224318504333496,0.1042611598968505,0.1799099445343017
nested9_true-unreach-call.i_1786.smt2,unsat,unsat,0.0233490467071533,0.0512340068817138,0.0533111095428466
recHanoi03_true-unreach-call_true-termination.c_367.smt2,unsat,unsat,0.0366098880767822,0.0587551593780517,0.0704691410064697
jain_7_true-unreach-call_true-no-overflow_false-termination.i_3.smt2,unsat,unsat,0.0279781818389892,0.0842609405517578,0.1408920288085937
Primes_true-unreach-call.c_670.smt2,unsat,unsat,0.0197689533233642,0.0580849647521972,0.1509459018707275
ARI056-1.smt2,unsat,unsat,0.0234959125518798,0.0383710861206054,0.1478252410888672
ARI044-1.smt2,unsat,unsat,0.0215399265289306,0.0519230365753173,0.1423678398132324
ARI039-1.smt2,unsat,unsat,0.0330579280853271,0.0545520782470703,0.1357219219207763
Primes_true-unreach-call.c_187.smt2,unsat,unsat,0.0246639251708984,0.1207678318023681,0.1453199386596679
ARI027-1.smt2,unsat,unsat,0.0268023014068603,0.0695028305053711,0.0778670310974121
nested9_true-unreach-call.i_1677.smt2,unsat,unsat,0.0158648490905761,0.1240108013153076,0.0762748718261718
nested9_true-unreach-call.i_473.smt2,unsat,unsat,0.0324931144714355,0.0310549736022949,0.0571620464324951
Primes_true-unreach-call.c_2317.smt2,unsat,unsat,0.0347199440002441,0.0311119556427001,0.0872309207916259
nested9_true-unreach-call.i_1732.smt2,unsat,unsat,0.0488810539245605,0.0360739231109619,0.0659472942352294
186.smt2,unsat,unsat,0.0398499965667724,0.1252009868621826,0.1035058498382568
recHanoi03_true-unreach-call_true-termination.c_1735.smt2,unsat,unsat,0.0372672080993652,0.1269221305847168,0.081589937210083
nested9_true-unreach-call.i_1749.smt2,unsat,unsat,0.0218148231506347,0.0718228816986084,0.0404279232025146
jain_2_true-unreach-call_true-no-overflow_false-termination.i_13.smt2,unsat,unsat,0.0362970829010009,0.0315010547637939,0.0879192352294921
nested9_true-unreach-call.i_1437.smt2,unsat,unsat,0.0326900482177734,0.0449342727661132,0.068814992904663
ARI011-1.smt2,unsat,unsat,0.0179498195648193,0.0527660846710205,0.0392239093780517
recHanoi03_true-unreach-call_true-termination.c_557.smt2,unsat,unsat,0.0187039375305175,0.0684306621551513,0.0818367004394531
recHanoi03_true-unreach-call_true-termination.c_3227.smt2,unsat,unsat,0.022864818572998,0.0768582820892334,0.0298821926116943
ARI025-1.smt2,unsat,unsat,0.0175929069519042,0.1768198013305664,0.0828211307525634
105.smt2,unsat,unsat,0.0236988067626953,0.1972060203552246,0.0910477638244628
nested9_true-unreach-call.i_1477.smt2,unsat,unsat,0.0294530391693115,0.0950899124145507,0.093531847000122
recHanoi03_true-unreach-call_true-termination.c_2175.smt2,unsat,unsat,0.0277230739593505,0.1069390773773193,0.0796101093292236
144.smt2,unsat,unsat,0.045231819152832,0.1049201488494873,0.1131660938262939
nested9_true-unreach-call.i_1070.smt2,unsat,unsat,0.0203268527984619,0.0907850265502929,0.0819859504699707
jain_2_true-unreach-call_true-no-overflow_false-termination.i_12.smt2,unsat,unsat,0.0256690979003906,0.0850601196289062,0.0913608074188232
recHanoi03_true-unreach-call_true-termination.c_278.smt2,unsat,unsat,0.0185291767120361,0.1034750938415527,0.0846338272094726
nested9_true-unreach-call.i_1877.smt2,unsat,unsat,0.0232717990875244,0.1212160587310791,0.0740711688995361
ARI054-1.smt2,unsat,unsat,0.0114591121673583,0.0588228702545166,0.074563980102539
nested9_true-unreach-call.i_1676.smt2,unsat,unsat,0.0303480625152587,0.0498640537261962,0.0635390281677246
nested9_true-unreach-call.i_1748.smt2,unsat,unsat,0.0282752513885498,0.0927340984344482,0.0370070934295654
nested9_true-unreach-call.i_720.smt2,unsat,unsat,0.0203042030334472,0.1019189357757568,0.0382812023162841
nested9_true-unreach-call.i_537.smt2,unsat,unsat,0.0195331573486328,0.0585989952087402,0.080679178237915
nested9_true-unreach-call.i_1764.smt2,unsat,unsat,0.0237550735473632,0.0544869899749755,0.0550661087036132
ARI013-1.smt2,unsat,unsat,0.0219640731811523,0.0783860683441162,0.0459780693054199
NUM893-1.smt2,unsat,unsat,0.0264408588409423,0.0834841728210449,0.0412919521331787
nested9_true-unreach-call.i_1375.smt2,unsat,unsat,0.0381388664245605,0.1118230819702148,0.0549478530883789
nested9_true-unreach-call.i_1752.smt2,unsat,unsat,0.0459210872650146,0.1027460098266601,0.0626769065856933
Primes_true-unreach-call.c_276.smt2,unsat,unsat,0.0313589572906494,0.1259369850158691,0.07259202003479
Primes_true-unreach-call.c_597.smt2,unsat,unsat,0.0294759273529052,0.1402387619018554,0.0461339950561523
Primes_true-unreach-call.c_671.smt2,unsat,unsat,0.0186231136322021,0.0828297138214111,0.0688490867614746
Primes_true-unreach-call.c_237.smt2,unsat,unsat,0.0212018489837646,0.0839219093322753,0.0576200485229492
jain_2_true-unreach-call_true-no-overflow_false-termination.i_1.smt2,unsat,unsat,0.040863037109375,0.0644009113311767,0.1078979969024658
jain_7_true-unreach-call_true-no-overflow_false-termination.i_2.smt2,unsat,unsat,0.0458779335021972,0.1077997684478759,0.071382999420166
nested9_true-unreach-call.i_887.smt2,unsat,unsat,0.0235137939453125,0.0896282196044921,0.0348570346832275
ARI083-1.smt2,unsat,unsat,0.0175178050994873,0.0720570087432861,0.03627610206604
nested9_true-unreach-call.i_1729.smt2,unsat,unsat,0.0341310501098632,0.0813307762145996,0.15049409866333
recHanoi03_true-unreach-call_true-termination.c_2746.smt2,unsat,unsat,0.0289669036865234,0.1258401870727539,0.1112318038940429
nested9_true-unreach-call.i_1379.smt2,unsat,unsat,0.0252068042755126,0.1249167919158935,0.1420211791992187
nested9_true-unreach-call.i_447.smt2,unsat,unsat,0.0206239223480224,0.091214895248413,0.145273208618164
018.smt2,unsat,unsat,0.0344197750091552,0.1180176734924316,0.0811250209808349
nested9_true-unreach-call.i_1317.smt2,unsat,unsat,0.0272657871246337,0.1100320816040039,0.0912830829620361
nested9_true-unreach-call.i_1897.smt2,unsat,unsat,0.0165576934814453,0.078301191329956,0.0884039402008056
nested9_true-unreach-call.i_1878.smt2,unsat,unsat,0.0302200317382812,0.0943038463592529,0.0905277729034423
nested9_true-unreach-call.i_187.smt2,unsat,unsat,0.0425920486450195,0.0797982215881347,0.061572790145874
nested9_true-unreach-call.i_1679.smt2,unsat,unsat,0.0408771038055419,0.0604350566864013,0.080538272857666
ARI572-1.smt2,unsat,unsat,0.0135920047760009,0.0586698055267334,0.0637078285217285
nested9_true-unreach-call.i_1784.smt2,unsat,unsat,0.0191762447357177,0.05859375,0.0513031482696533
NUM865-1.smt2,unsat,unsat,0.0337879657745361,0.0675427913665771,0.0467870235443115
NUM918-1.smt2,unsat,unsat,0.0105659961700439,0.0703091621398925,0.0337138175964355
nested9_true-unreach-call.i_1792.smt2,unsat,unsat,0.0198316574096679,0.0537440776824951,0.0998778343200683
nested9_true-unreach-call.i_703.smt2,unsat,unsat,0.0172007083892822,0.1320040225982666,0.0658490657806396
Primes_true-unreach-call.c_127.smt2,unsat,unsat,0.0183370113372802,0.0998620986938476,0.0346221923828125
MADWiFi-encode_ie_ok_true-unreach-call.i_7.smt2,unsat,unsat,0.0232391357421875,0.0985960960388183,0.0336449146270751
nested9_true-unreach-call.i_670.smt2,unsat,unsat,0.0264501571655273,0.1467978954315185,0.1515147686004638
ARI032-1.smt2,unsat,unsat,0.0256149768829345,0.1480259895324707,0.1358969211578369
nested9_true-unreach-call.i_762.smt2,unsat,unsat,0.0214540958404541,0.0830557346343994,0.1394879817962646
nested9_true-unreach-call.i_627.smt2,unsat,unsat,0.0216588973999023,0.0913619995117187,0.134031057357788
nested9_true-unreach-call.i_277.smt2,unsat,unsat,0.0336320400238037,0.0797522068023681,0.1199502944946289
recHanoi03_true-unreach-call_true-termination.c_847.smt2,unsat,unsat,0.0410397052764892,0.0832488536834716,0.0922052860260009
002.smt2,unsat,unsat,0.0327489376068115,0.0799770355224609,0.0804827213287353
nested9_true-unreach-call.i_17.smt2,unsat,unsat,0.0332720279693603,0.0983588695526123,0.0724637508392334
jain_2_true-unreach-call_true-no-overflow_false-termination.i_11.smt2,unsat,unsat,0.0387170314788818,0.1203458309173584,0.0827488899230957
nested9_true-unreach-call.i_1874.smt2,unsat,unsat,0.0602791309356689,0.077686071395874,0.0698449611663818
Primes_true-unreach-call.c_2207.smt2,unsat,unsat,0.0232348442077636,0.0784029960632324,0.069983959197998
nested9_true-unreach-call.i_1337.smt2,unsat,unsat,0.0355122089385986,0.0973048210144043,0.0619001388549804
nested9_true-unreach-call.i_1767.smt2,unsat,unsat,0.0354020595550537,0.1024091243743896,0.0578899383544921
nested9_true-unreach-call.i_575.smt2,unsat,unsat,0.038010835647583,0.0902369022369384,0.0573441982269287
ARI004-1.smt2,unsat,unsat,0.0252940654754638,0.1618387699127197,0.0485682487487793
ARI079-1.smt2,unsat,unsat,0.0223419666290283,0.1748409271240234,0.0372819900512695
nested9_true-unreach-call.i_870.smt2,unsat,unsat,0.0161221027374267,0.0951497554779052,0.1683542728424072
jain_6_true-unreach-call_true-no-overflow_false-termination.i_12.smt2,unsat,unsat,0.0932891368865966,0.077272891998291,0.0579817295074462
nested9_true-unreach-call.i_1726.smt2,unsat,unsat,0.0164639949798584,0.1128740310668945,0.0409388542175293
nested9_true-unreach-call.i_173.smt2,unsat,unsat,0.1191098690032959,0.1083691120147705,0.1729421615600586
nested9_true-unreach-call.i_1770.smt2,unsat,unsat,0.0279927253723144,0.1024560928344726,0.0454459190368652
nested9_true-unreach-call.i_574.smt2,unsat,unsat,0.0360522270202636,0.0961918830871582,0.1390120983123779
nested9_true-unreach-call.i_1789.smt2,unsat,unsat,0.0296118259429931,0.0697190761566162,0.164834976196289
nested9_true-unreach-call.i_470.smt2,unsat,unsat,0.0332028865814209,0.0669071674346923,0.0368101596832275
ARI053-1.smt2,unsat,unsat,0.0279643535614013,0.0756008625030517,0.0481259822845459
recHanoi03_true-unreach-call_true-termination.c_597.smt2,unsat,unsat,0.040367841720581,0.1175220012664794,0.0491411685943603
ARI018-1.smt2,unsat,unsat,0.0225529670715332,0.0681948661804199,0.0299310684204101
nested9_true-unreach-call.i_1875.smt2,unsat,unsat,0.0244462490081787,0.1171491146087646,0.0477240085601806
nested9_true-unreach-call.i_775.smt2,unsat,unsat,0.0201039314270019,0.0741591453552246,0.0917420387268066
jain_7_true-unreach-call_true-no-overflow_false-termination.i_10.smt2,unsat,unsat,0.0349540710449218,0.0971729755401611,0.1111788749694824
jain_2_true-unreach-call_true-no-overflow_false-termination.i_10.smt2,unsat,unsat,0.0309109687805175,0.0650820732116699,0.0999841690063476
nested9_true-unreach-call.i_1072.smt2,unsat,unsat,0.0421850681304931,0.0712420940399169,0.088282823562622
nested9_true-unreach-call.i_763.smt2,unsat,unsat,0.0262939929962158,0.0709230899810791,0.0888018608093261
Primes_true-unreach-call.c_297.smt2,unsat,unsat,0.0182900428771972,0.058176040649414,0.0850093364715576
nested9_true-unreach-call.i_1117.smt2,unsat,unsat,0.0166561603546142,0.159041166305542,0.3813121318817138
ARI591-1.smt2,unsat,unsat,0.0176460742950439,0.1562349796295166,0.299077033996582
nested9_true-unreach-call.i_1879.smt2,unsat,unsat,0.0315208435058593,0.0363287925720214,0.3791258335113525
nested9_true-unreach-call.i_1785.smt2,unsat,unsat,0.0199010372161865,0.0634748935699462,0.3598151206970215
nested9_true-unreach-call.i_755.smt2,unsat,unsat,0.032956838607788,0.0683519840240478,0.3607039451599121
062.smt2,unsat,unsat,0.0388131141662597,0.0815670490264892,0.2526967525482178
Primes_true-unreach-call.c_798.smt2,unsat,unsat,0.0298078060150146,0.0933370590209961,0.3631970882415771
nested9_true-unreach-call.i_7.smt2,unsat,unsat,0.0223932266235351,0.1302490234375,0.2255988121032714
nested9_true-unreach-call.i_1475.smt2,unsat,unsat,0.0231359004974365,0.135200023651123,0.0709981918334961
jain_7_true-unreach-call_true-no-overflow_false-termination.i_0.smt2,unsat,unsat,0.0314738750457763,0.1758480072021484,0.1015851497650146
NUM916-1.smt2,unsat,unsat,0.0156869888305664,0.0806190967559814,0.0736169815063476
nested9_true-unreach-call.i_780.smt2,unsat,unsat,0.0340261459350585,0.0821948051452636,0.0591230392456054
nested9_true-unreach-call.i_1357.smt2,unsat,unsat,0.0659940242767334,0.0868268013000488,0.0619089603424072
jain_2_true-unreach-call_true-no-overflow_false-termination.i_3.smt2,unsat,unsat,0.0696330070495605,0.0880069732666015,0.0550599098205566
nested9_true-unreach-call.i_1707.smt2,unsat,unsat,0.0381920337677001,0.074535846710205,0.0433049201965332
Primes_true-unreach-call.c_673.smt2,unsat,unsat,0.0192329883575439,0.0437822341918945,0.0610387325286865
recHanoi03_true-unreach-call_true-termination.c_1757.smt2,unsat,unsat,0.0178349018096923,0.0872020721435546,0.0528719425201416
Primes_true-unreach-call.c_678.smt2,unsat,unsat,0.0328900814056396,0.0736520290374755,0.0597438812255859
nested9_true-unreach-call.i_1479.smt2,unsat,unsat,0.0181407928466796,0.0928699970245361,0.0514380931854248
nested9_true-unreach-call.i_807.smt2,unsat,unsat,0.027458906173706,0.0943701267242431,0.0853490829467773
004.smt2,unsat,unsat,0.0321002006530761,0.1232318878173828,0.0698931217193603
nested9_true-unreach-call.i_637.smt2,unsat,unsat,0.0299398899078369,0.091386079788208,0.0672872066497802
nested9_true-unreach-call.i_1736.smt2,unsat,unsat,0.0339508056640625,0.100121259689331,0.0559890270233154
nested9_true-unreach-call.i_1761.smt2,unsat,unsat,0.029653787612915,0.1058769226074218,0.05454683303833
nested9_true-unreach-call.i_725.smt2,unsat,unsat,0.0315909385681152,0.1074697971343994,0.0985679626464843
jain_2_true-unreach-call_true-no-overflow_false-termination.i_8.smt2,unsat,unsat,0.0723829269409179,0.1008350849151611,0.0661931037902832
nested9_true-unreach-call.i_1777.smt2,unsat,unsat,0.0479590892791748,0.108842134475708,0.0804488658905029
Primes_true-unreach-call.c_1657.smt2,unsat,unsat,0.0673761367797851,0.1228690147399902,0.0797140598297119
ARI026-1.smt2,unsat,unsat,0.0336513519287109,0.0435869693756103,0.091264009475708
nested9_true-unreach-call.i_1798.smt2,unsat,unsat,0.0263369083404541,0.0876200199127197,0.0808789730072021
nested9_true-unreach-call.i_573.smt2,unsat,unsat,0.0393552780151367,0.1061439514160156,0.0921437740325927
recHanoi03_true-unreach-call_true-termination.c_3872.smt2,unsat,unsat,0.0283319950103759,0.1052701473236084,0.076890230178833
ARI045-1.smt2,unsat,unsat,0.0312540531158447,0.1216940879821777,0.0949237346649169
nested9_true-unreach-call.i_1370.smt2,unsat,unsat,0.0145480632781982,0.0644500255584716,0.0660638809204101
jain_6_true-unreach-call_true-no-overflow_false-termination.i_15.smt2,unsat,unsat,0.0365378856658935,0.0827960968017578,0.0793337821960449
ARI038-1.smt2,unsat,unsat,0.0159430503845214,0.0727598667144775,0.0737779140472412
nested9_true-unreach-call.i_1720.smt2,unsat,unsat,0.017474889755249,0.0788140296936035,0.0757801532745361
nested9_true-unreach-call.i_1307.smt2,unsat,unsat,0.0206770896911621,0.1240789890289306,0.0884361267089843
nested9_true-unreach-call.i_1887.smt2,unsat,unsat,0.0121912956237792,0.1299209594726562,0.0843701362609863
MADWiFi-encode_ie_ok_true-unreach-call.i_17.smt2,unsat,unsat,0.0202858448028564,0.0978460311889648,0.0633189678192138
nested9_true-unreach-call.i_1741.smt2,unsat,unsat,0.0162527561187744,0.0780539512634277,0.0985138416290283
jain_2_true-unreach-call_true-no-overflow_false-termination.i_4.smt2,unsat,unsat,0.0242249965667724,0.0897140502929687,0.0411310195922851
jain_7_true-unreach-call_true-no-overflow_false-termination.i_7.smt2,unsat,unsat,0.0349049568176269,0.0916881561279296,0.052729845046997
nested9_true-unreach-call.i_379.smt2,unsat,unsat,0.0258622169494628,0.240753173828125,0.1589579582214355
nested9_true-unreach-call.i_713.smt2,unsat,unsat,0.0588128566741943,0.1877541542053222,0.0617599487304687
nested9_true-unreach-call.i_744.smt2,unsat,unsat,0.0526180267333984,0.1913621425628662,0.0804281234741211
176.smt2,unsat,unsat,0.0293381214141845,0.0701613426208496,0.1259450912475586
nested9_true-unreach-call.i_179.smt2,unsat,unsat,0.0989258289337158,0.0960550308227539,0.0336010456085205
nested9_true-unreach-call.i_1795.smt2,unsat,unsat,0.0712852478027343,0.0864357948303222,0.257836103439331
nested9_true-unreach-call.i_71.smt2,unsat,unsat,0.0307950973510742,0.0715210437774658,0.1643500328063964
recHanoi03_true-unreach-call_true-termination.c_2147.smt2,unsat,unsat,0.0104906558990478,0.0990321636199951,0.2506520748138428
recHanoi03_true-unreach-call_true-termination.c_876.smt2,unsat,unsat,0.0234251022338867,0.1218860149383544,0.0376100540161132
nested9_true-unreach-call.i_1107.smt2,unsat,unsat,0.015237808227539,0.0644688606262207,0.1670141220092773
nested9_true-unreach-call.i_753.smt2,unsat,unsat,0.0218448638916015,0.1016569137573242,0.1586990356445312
nested9_true-unreach-call.i_378.smt2,unsat,unsat,0.0254440307617187,0.1495928764343261,0.1317367553710937
nested9_true-unreach-call.i_817.smt2,unsat,unsat,0.0177638530731201,0.0997521877288818,0.0538210868835449
nested9_true-unreach-call.i_728.smt2,unsat,unsat,0.0366740226745605,0.1532778739929199,0.1290476322174072
jain_7_true-unreach-call_true-no-overflow_false-termination.i_6.smt2,unsat,unsat,0.0225260257720947,0.1101088523864746,0.1151058673858642
jain_6_true-unreach-call_true-no-overflow_false-termination.i_2.smt2,unsat,unsat,0.0388591289520263,0.0814189910888671,0.0820209980010986
jain_2_true-unreach-call_true-no-overflow_false-termination.i_5.smt2,unsat,unsat,0.038938283920288,0.054762840270996,0.1292760372161865
recHanoi03_true-unreach-call_true-termination.c_1478.smt2,unsat,unsat,0.033884048461914,0.0597240924835205,0.1035037040710449
nested9_true-unreach-call.i_1371.smt2,unsat,unsat,0.0157277584075927,0.0933129787445068,0.1030120849609375
ARI012-1.smt2,unsat,unsat,0.0200588703155517,0.0481729507446289,0.0674729347229003
nested9_true-unreach-call.i_1737.smt2,unsat,unsat,0.0276768207550048,0.0512340068817138,0.1105000972747802
nested9_true-unreach-call.i_175.smt2,unsat,unsat,0.0183150768280029,0.0650029182434082,0.08278489112854
nested9_true-unreach-call.i_1170.smt2,unsat,unsat,0.0165371894836425,0.0557811260223388,0.0997979640960693
jain_6_true-unreach-call_true-no-overflow_false-termination.i_14.smt2,unsat,unsat,0.0347621440887451,0.0644071102142334,0.1345369815826416
jain_2_true-unreach-call_true-no-overflow_false-termination.i_9.smt2,unsat,unsat,0.0293738842010498,0.0441269874572753,0.0830130577087402
140.smt2,unsat,unsat,0.0202319622039794,0.0582814216613769,0.0803759098052978
NUM889-1.smt2,unsat,unsat,0.0190498828887939,0.1655471324920654,0.1228771209716796
NUM897-1.smt2,sat,sat,0.017219066619873,0.1740651130676269,0.1229937076568603
156.smt2,unsat,unsat,0.0310049057006835,0.1785929203033447,0.1232209205627441
180.smt2,sat,sat,0.0252001285552978,0.0646290779113769,0.1095800399780273
175.smt2,sat,sat,0.02590012550354,0.0601139068603515,0.0899751186370849
NUM868-1.smt2,sat,sat,0.0192639827728271,0.0693142414093017,0.1627662181854248
143.smt2,sat,sat,0.0446891784667968,0.0725817680358886,0.1545779705047607
NUM874-1.smt2,sat,sat,0.0144059658050537,0.0694198608398437,0.1607880592346191
103.smt2,sat,sat,0.0228059291839599,0.097491979598999,0.0608830451965332
011.smt2,sat,sat,0.0568749904632568,0.1385290622711181,0.1769080162048339
142.smt2,sat,sat,0.0363237857818603,0.1414620876312255,0.0796101093292236
139.smt2,sat,sat,0.0445609092712402,0.1281440258026123,0.0956308841705322
178.smt2,sat,sat,0.0483510494232177,0.1601221561431884,0.0889489650726318
061.smt2,sat,sat,0.0419943332672119,0.140604019165039,0.0936870574951171
108.smt2,sat,sat,0.1038742065429687,0.0697839260101318,0.0958700180053711
NUM870-1.smt2,sat,sat,0.028533935546875,0.0997219085693359,0.0820600986480712
017.smt2,sat,sat,0.0399131774902343,0.1069521903991699,0.0987839698791503
153.smt2,sat,sat,0.0549829006195068,0.1041517257690429,0.0743980407714843
001.smt2,sat,sat,0.0277822017669677,0.102161169052124,0.141495943069458
NUM869.smt2,sat,sat,0.0105838775634765,0.0902652740478515,0.1029510498046875
NUM896-1.smt2,sat,sat,0.0219678878784179,0.0670499801635742,0.0881369113922119
151.smt2,sat,sat,0.0339171886444091,0.0953190326690673,0.105497121810913
106.smt2,sat,sat,0.0360140800476074,0.1135542392730712,0.130159854888916
003.smt2,sat,sat,0.0323491096496582,0.0784258842468261,0.1210949420928955
NUM898-1.smt2,sat,sat,0.0262129306793212,0.0980329513549804,0.0899488925933837
NUM875-1.smt2,sat,sat,0.0303530693054199,0.0365502834320068,0.1446609497070312
141.smt2,sat,sat,0.0416810512542724,0.1601490974426269,0.1411869525909423
NUM871-1.smt2,sat,sat,0.018111228942871,0.2183320522308349,0.1926681995391845
161.smt2,sat,sat,0.0283911228179931,0.1385118961334228,0.202463150024414
